"sampleobsprop_id";"statsuse";"statswhat";"statsvalue";"statsprovenance_source";"statsprovenance_who";"samplegroup_key";"sampletype_key";"statsprovenance_source_detail";"statsprovenance_source_info";"varname"
64083;1;"p95";47.19775;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohnap"
64083;1;"p50";8.3563;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohnap"
64083;1;"p95";47.65;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohnap"
64083;1;"p95";5.565;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"sumohnap"
64083;1;"p50";1.18;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"sumohnap"
64083;1;"p50";6.46;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohnap"
64084;1;"p50";31.8955;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohoxocxmehp"
64084;1;"p95";131.178;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohoxocxmehp"
64084;1;"p95";147.72178;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohoxocxmehp"
64084;1;"p50";34.44;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohoxocxmehp"
64086;1;"p95";77.8599999999998;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohoxomehp"
64086;1;"p50";17.4049;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohoxomehp"
64086;1;"p95";89.39425;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohoxomehp"
64086;1;"p50";19.7;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohoxomehp"
64088;1;"p50";21.8;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohoxomehptwo"
64088;1;"p50";18.3;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohoxomehptwo"
64088;1;"p95";85.384;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumohoxomehptwo"
64088;1;"p95";97.0018599999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumohoxomehptwo"
64091;1;"p95";5.15775;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumpba"
64091;1;"p50";0.7043;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumpba"
64091;1;"p50";0.26;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"sumpba"
64091;1;"p95";0.829499999999997;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"sumpba"
64091;1;"p95";3.7905;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumpba"
64091;1;"p50";0.92;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumpba"
64094;1;"p50";0.0015;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumpfhxspfos"
64094;1;"p95";0.00754;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumpfhxspfos"
64095;1;"p95";7.63434;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"sumpfhxspfos"
64095;1;"p95";2.80995;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfhxspfos"
64095;1;"p95";7.5915;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfhxspfos"
64095;1;"p50";3.146;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"sumpfhxspfos"
64095;1;"p50";2.3;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfhxspfos"
64095;1;"p50";1.15795;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfhxspfos"
64096;1;"p95";1.73449;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"sumpfhxspfos"
64097;1;"p95";0.00858;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumpfoapfna"
64097;1;"p50";0.00315;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumpfoapfna"
64098;1;"p50";1.58;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"sumpfoapfna"
64098;1;"p95";2.49903;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfoapfna"
64098;1;"p50";1.235;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfoapfna"
64098;1;"p50";0.94809;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfoapfna"
64098;1;"p95";2.721;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"sumpfoapfna"
64098;1;"p95";3.39182;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"sumpfoapfna"
64099;1;"p95";1.98349;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"sumpfoapfna"
64099;1;"p50";0.64368;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"sumpfoapfna"
64100;1;"p50";13.45;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumtas"
64100;1;"p50";16.435;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumtas"
64100;1;"p95";114.4025;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumtas"
64100;1;"p95";180.092;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumtas"
64104;1;"p95";12.776;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumtra"
64104;1;"p95";14;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumtra"
64104;1;"p50";4.4;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumtra"
64104;1;"p95";21.121;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumtra"
64104;1;"p95";14.725;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumtra"
64104;1;"p50";4.05;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumtra"
64104;1;"p50";5.16;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"sumtra"
64104;1;"p50";5.4;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"sumtra"
64114;1;"p95";107.962;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tas"
64114;1;"p95";77.1;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tas"
64114;1;"p95";79.51255;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tas"
64114;1;"p50";9.1;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tas"
64114;1;"p50";9.7;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"tas"
64114;1;"p50";11.677;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tas"
64114;1;"p50";8.67801;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tas"
64114;1;"p95";132.8;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"tas"
64114;1;"p50";15.0335;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tas"
64114;1;"p50";21.86;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tas"
64114;1;"p95";89.2;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tas"
64114;1;"p95";92.1;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"tas"
64114;1;"p50";15.4;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"tas"
64114;1;"p95";194.39293;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tas"
64114;1;"p50";25.71467;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tas"
64114;1;"p95";160.55;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tas"
64114;1;"p50";9.8;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tas"
64114;1;"p95";110.249;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tas"
64115;1;"p95";2.94;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2Nb";"";"tas"
64115;1;"p95";3.017;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2RefAdolescents";"";"tas"
64115;1;"p50";0.705;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3AdolescentsGKZ";"";"tas"
64115;1;"p95";3.119;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3AdolescentsGKZ";"";"tas"
64115;1;"p50";0.726;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3RefAdolescents";"";"tas"
64115;1;"p95";3.32;"literature";"Fen (VITO)";"blood";;"https://www.afn.ca/uploads/files/afn_fnbi_en_-_2013-06-26.pdf";"xxx is 3.32* - LOD= 3 nmol/L - unit= µg/L - matrix= Blood";"tas"
64115;1;"p95";3.21911;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"tas"
64115;1;"p50";0.43;"literature";"Fen (VITO)";"blood";;"https://www.afn.ca/uploads/files/afn_fnbi_en_-_2013-06-26.pdf";"xxx is 0.43(0.30 - 0.55) - LOD= 3 nmol/L - unit= µg/L - matrix= Blood";"tas"
64115;1;"p50";0.557;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2RefAdolescents";"";"tas"
64115;1;"p95";3.028;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3RefAdolescents";"";"tas"
64115;1;"p50";0.62;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2Nb";"";"tas"
64115;1;"p50";0.68374;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"tas"
64116;1;"p50";0.541;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs2Nb";"";"tas"
64116;1;"p50";0.61333;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"";"";"tas"
64116;1;"p95";3.50012;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"";"";"tas"
64116;1;"p95";3.982;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs3Newborns";"";"tas"
64116;1;"p95";3.355;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs2Nb";"";"tas"
64116;1;"p50";0.653;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs3Newborns";"";"tas"
64126;1;"p95";0.35;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tbbpa"
64126;1;"p50";0.35;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tbbpa"
64126;1;"p95";0.023;"literature";"Fen (VITO)";"blood";;"Reference of central tendency of TBBPA: https://www.sciencedirect.com/science/article/pii/S0273230018303210?via%3Dihub    or    https://www.sciencedirect.com/science/article/abs/pii/S1438463916301146";"xxx is 2.3E-2 - unit= µg/L - matrix= Blood";"tbbpa"
64126;1;"p95";0.02255;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"tbbpa"
64126;1;"p95";0.023;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"tbbpa"
64127;1;"p95";0.0154;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"tbbpa"
64127;1;"p95";0.015;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"tbbpa"
64128;1;"p50";0.0163;"country studies";"sergio.gonzalez@isciii.es";"blood";"blood serum";"BIOAMBIENT.ES study";"";"tbbpadbpe"
64128;1;"p95";0.416;"country studies";"sergio.gonzalez@isciii.es";"blood";"blood serum";"BIOAMBIENT.ES study";"";"tbbpadbpe"
64140;1;"p50";0.35;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tbph"
64140;1;"p95";0.35;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tbph"
64151;1;"p95";3.6504e-05;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 5.20 (4.30-5.80) - LOD= 3.8 - unit= pg/g - matrix= Lipid adjusted";"tcbd"
64151;1;"p50";2.6676e-05;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 3.8 - unit= pg/g - matrix= Lipid adjusted";"tcbd"
64152;1;"p95";0.089;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"tcep"
64157;1;"p95";0.3;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .300 (.200-.300) - LOD= 0.1 - unit= µg/L - matrix= Urine";"tcp245"
64157;1;"p50";0.1;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.1 - unit= µg/L - matrix= Urine";"tcp245"
64159;1;"p50";0.5;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.5 - unit= µg/L - matrix= Urine";"tcp246"
64159;1;"p95";1.1;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 1.10 (1.00-1.40) - LOD= 0.5 - unit= µg/L - matrix= Urine";"tcp246"
64161;1;"p95";0.27;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tcpa"
64163;1;"p50";1.98;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tcpy"
64163;1;"p95";2.8665;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"tcpy"
64163;1;"p50";2.19;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tcpy"
64163;1;"p50";1.081;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tcpy"
64163;1;"p95";8.28343;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tcpy"
64163;1;"p50";0.815;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"tcpy"
64163;1;"p95";9.515;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tcpy"
64163;1;"p95";7.20826999999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tcpy"
64163;1;"p95";11.98;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tcpy"
64163;1;"p95";8.59643;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tcpy"
64163;1;"p50";1.1579;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tcpy"
64163;1;"p95";12.632;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"tcpy"
64163;1;"p50";1.77715;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tcpy"
64163;1;"p50";4.136;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"tcpy"
64165;1;"p50";0.219;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tcr"
64165;1;"p95";0.381893636363636;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"tcr"
64165;1;"p50";0.277;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tcr"
64165;1;"p95";0.472;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tcr"
64165;1;"p50";0.19;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.19 - unit= µg/L - matrix= Urine";"tcr"
64165;1;"p50";0.105363636363636;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"tcr"
64165;1;"p95";0.542;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"tcr"
64165;1;"p50";0.29;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tcr"
64165;1;"p50";0.219;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"tcr"
64165;1;"p95";0.695;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tcr"
64165;1;"p95";0.425;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tcr"
64165;1;"p95";0.696;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tcr"
64165;1;"p95";0.93;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .930 (.650-1.16) - LOD= 0.19 - unit= µg/L - matrix= Urine";"tcr"
64166;1;"p95";1.52995;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"tcr"
64166;1;"p95";0.895555470556081;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"tcr"
64166;1;"p50";0.4491;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"tcr"
64166;1;"p50";0.35758;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2AdoGenk";"";"tcr"
64166;1;"p95";0.43;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .430 (.380-.4 - LOD= 0.06 - unit= µg/L - matrix= Blood";"tcr"
64166;1;"p95";0.60978;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2RefAdolescents";"";"tcr"
64166;1;"p95";2.476;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3RefAdolescents";"";"tcr"
64166;1;"p95";0.70454;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2AdoGenk";"";"tcr"
64166;1;"p50";0.24803;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2RefAdolescents";"";"tcr"
64166;1;"p50";0.317845428000607;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"tcr"
64166;1;"p50";0.647;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3RefAdolescents";"";"tcr"
64166;1;"p50";0.16;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .160 (.150-.160 - LOD= 0.06 - unit= µg/L - matrix= Blood";"tcr"
64167;1;"p50";0.245;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"";"";"tcr"
64167;1;"p95";1.2745;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"";"";"tcr"
64172;1;"p95";2.179935;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tdcca"
64172;1;"p95";2.8578;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdcca"
64172;1;"p95";1.58789;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tdcca"
64172;1;"p50";0.27;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdcca"
64172;1;"p95";0.613999999999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"tdcca"
64172;1;"p50";0.333;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdcca"
64172;1;"p50";0.14;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"tdcca"
64172;1;"p95";1.34;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tdcca"
64172;1;"p50";0.3378;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tdcca"
64172;1;"p95";2.776;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdcca"
64177;1;"p50";4.2799;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tdon"
64177;1;"p95";33.25149;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"tdon"
64177;1;"p95";36.2603;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdon"
64177;1;"p50";2.845;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"tdon"
64177;1;"p95";17.045;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"tdon"
64177;1;"p50";7.435;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdon"
64177;1;"p95";51.282;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdon"
64177;1;"p50";14.52;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tdon"
64182;1;"p50";0.23;"country studies";"Trine.Husoy@fhi.no";"urine";;"EuroMix biomonitoring study - FHI - Finland";"";"tebuconazoleoh"
64182;1;"p95";0.852;"country studies";"Trine.Husoy@fhi.no";"urine";;"EuroMix biomonitoring study - FHI - Finland";"";"tebuconazoleoh"
64185;1;"p50";1.0003;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"telleng"
64185;1;"p95";1.414835;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood-whole blood";"";"";"telleng"
64218;1;"p95";0.003;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/pdf/pubs/contaminants/chms-ecms-cycle2/chms-ecms-cycle2-eng.pdf";"xxx is <LOD - LOD= 0.003 - unit= µg/L - matrix= Urine";"threecry"
64218;1;"p50";0.003;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/pdf/pubs/contaminants/chms-ecms-cycle2/chms-ecms-cycle2-eng.pdf";"xxx is <LOD - LOD= 0.003 - unit= µg/L - matrix= Urine";"threecry"
64221;1;"p50";0.0825;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehfluo"
64221;1;"p50";0.05;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehfluo"
64221;1;"p50";0.04;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threehfluo"
64221;1;"p95";0.60775;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehfluo"
64221;1;"p95";0.567029999999998;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threehfluo"
64221;1;"p95";0.813459999999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehfluo"
64222;1;"p50";0.1362;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threehphe"
64222;1;"p50";0.09483;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehphe"
64222;1;"p50";0.065;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"threehphe"
64222;1;"p95";0.40161;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehphe"
64222;1;"p95";0.158;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"threehphe"
64222;1;"p50";0.064;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threehphe"
64222;1;"p95";0.435425;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threehphe"
64222;1;"p50";0.053;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"threehphe"
64222;1;"p95";0.184;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"threehphe"
64222;1;"p95";0.46051;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehphe"
64222;1;"p95";0.67149;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threehphe"
64222;1;"p50";0.0697;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threehphe"
64224;1;"p95";0.008;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/pdf/pubs/contaminants/chms-ecms-cycle2/chms-ecms-cycle2-eng.pdf";"xxx is <LOD - LOD= 0.008 - unit= µg/L - matrix= Urine";"threeohfa"
64224;1;"p50";0.008;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/pdf/pubs/contaminants/chms-ecms-cycle2/chms-ecms-cycle2-eng.pdf";"xxx is <LOD - LOD= 0.008 - unit= µg/L - matrix= Urine";"threeohfa"
64225;1;"p95";8.05417;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threepba"
64225;1;"p95";5.01437499999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threepba"
64225;1;"p95";1.092;"country studies";"Trine.Husoy@fhi.no";"urine";;"EuroMix biomonitoring study - FHI - Finland";"";"threepba"
64225;1;"p50";0.145;"country studies";"Trine.Husoy@fhi.no";"urine";;"EuroMix biomonitoring study - FHI - Finland";"";"threepba"
64225;1;"p50";0.41076;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threepba"
64225;1;"p95";3.7755;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threepba"
64225;1;"p50";0.888;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threepba"
64225;1;"p95";2.73;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"threepba"
64225;1;"p50";0.21;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"threepba"
64225;1;"p50";0.47;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"threepba"
64225;1;"p95";0.769999999999997;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"threepba"
64225;1;"p50";0.835;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"threepba"
64225;1;"p50";0.89333;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"threepba"
64225;1;"p95";3.8;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"threepba"
64225;1;"p95";4.18047;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threepba"
64225;1;"p50";0.6656;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"threepba"
64229;0;"p50";5.14;"literature";"Laura (VITO)";"urine";;"https://reader.elsevier.com/reader/sd/pii/S0378427414013095";"";"ti"
