"sampleobscore_id";"sampleobscore_key";"varname";"sort";"vartype_key";"datatype_key";"relatedvarnames";"vartypedetail_key";"label_en";"name_en";"label_nl";"name_nl";"zeroallowed";"significantdecimals";"formula";"samplegroup_key";"unit_key";"extensions";"sampleobsprop_id"
29810;"pcb99";"pcb99";15021;"measured";"decimal";;"measured";"PCB 99";"Polychlorinated biphenyl 99";"PCB 99";"Polychloorbifenyl 99";;;"";"placenta tissue";"ng/g";"";""
29810;"pcb99";"pcb99";15021;"measured";"decimal";;"measured";"PCB 99";"Polychlorinated biphenyl 99";"PCB 99";"Polychloorbifenyl 99";;;"";"bloodcells";"µg/L";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"breast milk";"µg/L";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"nail";"ng/g";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"amniotic fluid";"µg/L";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"cord blood";"µg/L";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"saliva/sputum";"µg/L";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"hair";"ng/g";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"placenta tissue";"ng/g";"";""
29812;"propoxur";"propoxur";12560;"measured";"decimal";;"measured";"Propoxur";"Propoxur";"";"Propoxur";;;"";"bloodcells";"µg/L";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"blood";"µg/L";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"breast milk";"µg/L";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"nail";"ng/g";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"amniotic fluid";"µg/L";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"cord blood";"µg/L";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"saliva/sputum";"µg/L";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"hair";"ng/g";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"placenta tissue";"ng/g";"";""
29813;"propamocarb";"propamocarb";13051;"measured";"decimal";;"measured";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";"Propamocarb";"Propyl N-[3-(dimethylamino)propyl]carbamate";;;"";"bloodcells";"µg/L";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"breast milk";"µg/L";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"nail";"ng/g";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"amniotic fluid";"µg/L";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"cord blood";"µg/L";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"saliva/sputum";"µg/L";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"hair";"ng/g";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"placenta tissue";"ng/g";"";""
29814;"ppb";"ppb";2155;"measured";"decimal";;"measured";"";"Propylparaben";"";"Propylparabeen";;;"";"bloodcells";"µg/L";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"blood";"µg/L";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"breast milk";"µg/L";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"nail";"ng/g";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"amniotic fluid";"µg/L";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"cord blood";"µg/L";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"saliva/sputum";"µg/L";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"hair";"ng/g";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"placenta tissue";"ng/g";"";""
29816;"pyr";"pyr";11258;"measured";"decimal";;"measured";"PYR";"Pyrene";"PAK_PYR";"Pyreen";0;;"";"bloodcells";"µg/L";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"breast milk";"µg/L";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"nail";"ng/g";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"amniotic fluid";"µg/L";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"cord blood";"µg/L";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"saliva/sputum";"µg/L";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"hair";"ng/g";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"placenta tissue";"ng/g";"";""
29820;"ychlor";"ychlor";12552;"measured";"decimal";;"measured";"γ-chlordane";"Trans-chlordane";"";"Trans-chloordaan";;;"";"bloodcells";"µg/L";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"urine";"µg/L";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"breast milk";"µg/L";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"nail";"ng/g";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"amniotic fluid";"µg/L";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"saliva/sputum";"µg/L";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"hair";"ng/g";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"placenta tissue";"ng/g";"";""
29821;"tnona";"tnona";15051;"measured";"decimal";;"measured";"";"Trans-nonachlor";"";"Trans-nonachloor";;;"";"bloodcells";"µg/L";"";""
29823;"roqc";"roqc";12236;"measured";"decimal";;"measured";"ROQC";"Roquefortine C";"";"Roquefortine C";;;"";"nail";"ng/g";"";""
29823;"roqc";"roqc";12236;"measured";"decimal";;"measured";"ROQC";"Roquefortine C";"";"Roquefortine C";;;"";"amniotic fluid";"µg/L";"";""
29823;"roqc";"roqc";12236;"measured";"decimal";;"measured";"ROQC";"Roquefortine C";"";"Roquefortine C";;;"";"cord blood";"µg/L";"";""
29823;"roqc";"roqc";12236;"measured";"decimal";;"measured";"ROQC";"Roquefortine C";"";"Roquefortine C";;;"";"saliva/sputum";"µg/L";"";""
29823;"roqc";"roqc";12236;"measured";"decimal";;"measured";"ROQC";"Roquefortine C";"";"Roquefortine C";;;"";"hair";"ng/g";"";""
29823;"roqc";"roqc";12236;"measured";"decimal";;"measured";"ROQC";"Roquefortine C";"";"Roquefortine C";;;"";"placenta tissue";"ng/g";"";""
29823;"roqc";"roqc";12236;"measured";"decimal";;"measured";"ROQC";"Roquefortine C";"";"Roquefortine C";;;"";"bloodcells";"µg/L";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"blood";"µg/L";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"breast milk";"µg/L";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"nail";"ng/g";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"amniotic fluid";"µg/L";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"cord blood";"µg/L";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"saliva/sputum";"µg/L";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"hair";"ng/g";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"placenta tissue";"ng/g";"";""
29824;"amma";"amma";13201;"measured";"decimal";;"measured";"AMMA";"S-(acetamidomethyl) mercapturic acid";"";"S-(acetamidomethyl) mercapturic acid";;;"";"bloodcells";"µg/L";"";""
29826;"se";"se";11520;"measured";"decimal";;"measured";"";"Selenium";"";"Selenium";;;"";"nail";"ng/g";"";""
29826;"se";"se";11520;"measured";"decimal";;"measured";"";"Selenium";"";"Selenium";;;"";"amniotic fluid";"µg/L";"";""
29826;"se";"se";11520;"measured";"decimal";;"measured";"";"Selenium";"";"Selenium";;;"";"saliva/sputum";"µg/L";"";""
29826;"se";"se";11520;"measured";"decimal";;"measured";"";"Selenium";"";"Selenium";;;"";"hair";"ng/g";"";""
29826;"se";"se";11520;"measured";"decimal";;"measured";"";"Selenium";"";"Selenium";;;"";"placenta tissue";"ng/g";"";""
29826;"se";"se";11520;"measured";"decimal";;"measured";"";"Selenium";"";"Selenium";;;"";"bloodcells";"µg/L";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"blood";"µg/L";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"breast milk";"µg/L";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"nail";"ng/g";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"amniotic fluid";"µg/L";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"cord blood";"µg/L";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"saliva/sputum";"µg/L";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"hair";"ng/g";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"placenta tissue";"ng/g";"";""
29828;"simz";"simz";19018;"measured";"decimal";;"measured";"";"Simazine";"";"Simazine";;;"";"bloodcells";"µg/L";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"blood";"µg/L";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"breast milk";"µg/L";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"nail";"ng/g";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"amniotic fluid";"µg/L";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"cord blood";"µg/L";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"saliva/sputum";"µg/L";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"hair";"ng/g";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"placenta tissue";"ng/g";"";""
29829;"simzmerc";"simzmerc";19019;"measured";"decimal";;"measured";"";"Simazine mercapturate";"";"Simazine-mercapturaat";;;"";"bloodcells";"µg/L";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"blood";"µg/L";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"breast milk";"µg/L";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"nail";"ng/g";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"amniotic fluid";"µg/L";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"cord blood";"µg/L";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"saliva/sputum";"µg/L";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"hair";"ng/g";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"placenta tissue";"ng/g";"";""
29831;"spirotetramatenol";"spirotetramatenol";13020;"measured";"decimal";;"measured";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";"Spirotetramat enol";;;"";"bloodcells";"µg/L";"";""
29832;"ster";"ster";12237;"measured";"decimal";;"measured";"STER";"Sterigmatocystin";"";"Sterigmatocystin";;;"";"nail";"ng/g";"";""
29832;"ster";"ster";12237;"measured";"decimal";;"measured";"STER";"Sterigmatocystin";"";"Sterigmatocystin";;;"";"amniotic fluid";"µg/L";"";""
29832;"ster";"ster";12237;"measured";"decimal";;"measured";"STER";"Sterigmatocystin";"";"Sterigmatocystin";;;"";"cord blood";"µg/L";"";""
29832;"ster";"ster";12237;"measured";"decimal";;"measured";"STER";"Sterigmatocystin";"";"Sterigmatocystin";;;"";"saliva/sputum";"µg/L";"";""
29832;"ster";"ster";12237;"measured";"decimal";;"measured";"STER";"Sterigmatocystin";"";"Sterigmatocystin";;;"";"hair";"ng/g";"";""
29832;"ster";"ster";12237;"measured";"decimal";;"measured";"STER";"Sterigmatocystin";"";"Sterigmatocystin";;;"";"placenta tissue";"ng/g";"";""
29832;"ster";"ster";12237;"measured";"decimal";;"measured";"STER";"Sterigmatocystin";"";"Sterigmatocystin";;;"";"bloodcells";"µg/L";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"breast milk";"µg/L";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"nail";"ng/g";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"amniotic fluid";"µg/L";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"cord blood";"µg/L";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"saliva/sputum";"µg/L";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"hair";"ng/g";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"placenta tissue";"ng/g";"";""
29833;"sr";"sr";11527;"measured";"decimal";;"measured";"Sr";"Strontium";"Sr";"Strontium";;;"";"bloodcells";"µg/L";"";""
29834;"sdp";"sdp";10706;"measured";"decimal";;"measured";"Syn-DP";"Syn-dechlorane plus";"";"Syn-dechlorane plus";;;"";"nail";"ng/g";"";""
29834;"sdp";"sdp";10706;"measured";"decimal";;"measured";"Syn-DP";"Syn-dechlorane plus";"";"Syn-dechlorane plus";;;"";"amniotic fluid";"µg/L";"";""
29834;"sdp";"sdp";10706;"measured";"decimal";;"measured";"Syn-DP";"Syn-dechlorane plus";"";"Syn-dechlorane plus";;;"";"cord blood";"µg/L";"lip";""
29834;"sdp";"sdp";10706;"measured";"decimal";;"measured";"Syn-DP";"Syn-dechlorane plus";"";"Syn-dechlorane plus";;;"";"saliva/sputum";"µg/L";"";""
29834;"sdp";"sdp";10706;"measured";"decimal";;"measured";"Syn-DP";"Syn-dechlorane plus";"";"Syn-dechlorane plus";;;"";"hair";"ng/g";"";""
29834;"sdp";"sdp";10706;"measured";"decimal";;"measured";"Syn-DP";"Syn-dechlorane plus";"";"Syn-dechlorane plus";;;"";"placenta tissue";"ng/g";"";""
29834;"sdp";"sdp";10706;"measured";"decimal";;"measured";"Syn-DP";"Syn-dechlorane plus";"";"Syn-dechlorane plus";;;"";"bloodcells";"µg/L";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"blood";"µg/L";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"breast milk";"µg/L";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"nail";"ng/g";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"amniotic fluid";"µg/L";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"cord blood";"µg/L";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"saliva/sputum";"µg/L";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"hair";"ng/g";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"placenta tissue";"ng/g";"";""
29836;"ttmca";"ttmca";5501;"measured";"decimal";;"measured";"";"T,t-muconic acid";"";"T,t’-muconzuur";;;"";"bloodcells";"µg/L";"";""
29838;"ttetraol";"ttetraol";12238;"measured";"decimal";;"measured";"T-2 tetraol";"T-2 tetraol toxin";"";"T-2 tetraol-toxine";;;"";"nail";"ng/g";"";""
29838;"ttetraol";"ttetraol";12238;"measured";"decimal";;"measured";"T-2 tetraol";"T-2 tetraol toxin";"";"T-2 tetraol-toxine";;;"";"amniotic fluid";"µg/L";"";""
29838;"ttetraol";"ttetraol";12238;"measured";"decimal";;"measured";"T-2 tetraol";"T-2 tetraol toxin";"";"T-2 tetraol-toxine";;;"";"cord blood";"µg/L";"";""
29838;"ttetraol";"ttetraol";12238;"measured";"decimal";;"measured";"T-2 tetraol";"T-2 tetraol toxin";"";"T-2 tetraol-toxine";;;"";"saliva/sputum";"µg/L";"";""
29838;"ttetraol";"ttetraol";12238;"measured";"decimal";;"measured";"T-2 tetraol";"T-2 tetraol toxin";"";"T-2 tetraol-toxine";;;"";"hair";"ng/g";"";""
29838;"ttetraol";"ttetraol";12238;"measured";"decimal";;"measured";"T-2 tetraol";"T-2 tetraol toxin";"";"T-2 tetraol-toxine";;;"";"placenta tissue";"ng/g";"";""
29838;"ttetraol";"ttetraol";12238;"measured";"decimal";;"measured";"T-2 tetraol";"T-2 tetraol toxin";"";"T-2 tetraol-toxine";;;"";"bloodcells";"µg/L";"";""
29839;"ttriol";"ttriol";12239;"measured";"decimal";;"measured";"T-2 triol";"T-2 triol toxin";"";"T-2 trioltoxine";;;"";"nail";"ng/g";"";""
29839;"ttriol";"ttriol";12239;"measured";"decimal";;"measured";"T-2 triol";"T-2 triol toxin";"";"T-2 trioltoxine";;;"";"amniotic fluid";"µg/L";"";""
29839;"ttriol";"ttriol";12239;"measured";"decimal";;"measured";"T-2 triol";"T-2 triol toxin";"";"T-2 trioltoxine";;;"";"cord blood";"µg/L";"";""
29839;"ttriol";"ttriol";12239;"measured";"decimal";;"measured";"T-2 triol";"T-2 triol toxin";"";"T-2 trioltoxine";;;"";"saliva/sputum";"µg/L";"";""
29839;"ttriol";"ttriol";12239;"measured";"decimal";;"measured";"T-2 triol";"T-2 triol toxin";"";"T-2 trioltoxine";;;"";"hair";"ng/g";"";""
29839;"ttriol";"ttriol";12239;"measured";"decimal";;"measured";"T-2 triol";"T-2 triol toxin";"";"T-2 trioltoxine";;;"";"placenta tissue";"ng/g";"";""
29839;"ttriol";"ttriol";12239;"measured";"decimal";;"measured";"T-2 triol";"T-2 triol toxin";"";"T-2 trioltoxine";;;"";"bloodcells";"µg/L";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"blood";"µg/L";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"breast milk";"µg/L";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"nail";"ng/g";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"amniotic fluid";"µg/L";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"cord blood";"µg/L";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"saliva/sputum";"µg/L";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"hair";"ng/g";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"placenta tissue";"ng/g";"";""
29840;"tebuconazoleoh";"tebuconazoleoh";12556;"measured";"decimal";;"measured";"OH-TEBUCONAZOLE";"Tebuconazole-OH (hydroxytebuconazole)";"";"Tebuconazool-OH (hydroxytebuconazool)";;;"";"bloodcells";"µg/L";"";""
29841;"te";"te";11527;"measured";"decimal";;"measured";"Te";"Tellurium";"Te";"Tellurium";;;"";"breast milk";"µg/L";"";""
29841;"te";"te";11527;"measured";"decimal";;"measured";"Te";"Tellurium";"Te";"Tellurium";;;"";"nail";"ng/g";"";""
29841;"te";"te";11527;"measured";"decimal";;"measured";"Te";"Tellurium";"Te";"Tellurium";;;"";"amniotic fluid";"µg/L";"";""
29841;"te";"te";11527;"measured";"decimal";;"measured";"Te";"Tellurium";"Te";"Tellurium";;;"";"cord blood";"µg/L";"";""
29841;"te";"te";11527;"measured";"decimal";;"measured";"Te";"Tellurium";"Te";"Tellurium";;;"";"saliva/sputum";"µg/L";"";""
29841;"te";"te";11527;"measured";"decimal";;"measured";"Te";"Tellurium";"Te";"Tellurium";;;"";"hair";"ng/g";"";""
