"sampleobsprop_id";"statsuse";"statswhat";"statsvalue";"statsprovenance_source";"statsprovenance_who";"samplegroup_key";"sampletype_key";"statsprovenance_source_detail";"statsprovenance_source_info";"varname"
54168;1;"p50";0.3025;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfda"
54168;1;"p95";0.390125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfda"
54168;1;"p50";0.18773;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfda"
54168;1;"p50";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfda"
54168;1;"p95";0.55294;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfda"
54168;1;"p50";0.1;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfda"
54168;1;"p95";0.49;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfda"
54168;1;"p95";0.51965;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfda"
54178;1;"p95";0.08209;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfdoda"
54178;1;"p50";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfdoda"
54178;1;"p95";0.1;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfdoda"
54178;1;"p95";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfdoda"
54178;1;"p50";0.041;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfdoda"
54180;1;"p95";0.01;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfdoda"
54255;1;"p50";0.0015;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfhpa"
54255;1;"p95";0.00402;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfhpa"
54256;1;"p95";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhpa"
54256;1;"p95";0.05432;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhpa"
54256;1;"p50";0.1;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhpa"
54256;1;"p50";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhpa"
54256;1;"p95";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhpa"
54257;1;"p95";0.08875;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfhpa"
54268;1;"p95";0.12525;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhps"
54268;1;"p95";0.10072;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhps"
54268;1;"p50";0.1;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhps"
54268;1;"p50";0.035;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhps"
54275;1;"p50";0.0044;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfhxa"
54275;1;"p95";0.012;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfhxa"
54277;1;"p95";0.03852;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhxa"
54277;1;"p95";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhxa"
54277;1;"p95";0.13;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhxa"
54277;1;"p95";0.2;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfhxa"
54277;1;"p50";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhxa"
54277;1;"p50";0.1;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhxa"
54305;1;"p95";0.00158;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfhxs"
54307;1;"p95";0.98716;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhxs"
54307;1;"p95";1.79632;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhxs"
54307;1;"p50";0.42;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhxs"
54307;1;"p50";0.6017;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhxs"
54307;1;"p95";1.3;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfhxs"
54307;1;"p50";0.34613;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhxs"
54307;1;"p95";1.201875;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhxs"
54307;1;"p50";0.3353;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfhxs"
54307;1;"p95";1.03822;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfhxs"
54307;1;"p50";1.6;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfhxs"
54307;1;"p95";4.5;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfhxs"
54307;1;"p50";0.48;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfhxs"
54308;1;"p50";0.08203;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfhxs"
54308;1;"p95";0.91;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfhxs"
54308;1;"p50";0.3525;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfhxs"
54308;1;"p95";0.30036;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfhxs"
54308;1;"p95";0.823;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfhxs"
54308;1;"p50";0.36;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfhxs"
54345;1;"p95";0.00081;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfna"
54346;1;"p95";0.79;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfna"
54346;1;"p50";0.87;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfna"
54346;1;"p95";1.99;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfna"
54346;1;"p95";0.7;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfna"
54346;1;"p50";0.3;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfna"
54346;1;"p50";0.51262;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfna"
54346;1;"p95";0.89088;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfna"
54346;1;"p50";0.31;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfna"
54346;1;"p95";1.2405;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfna"
54346;1;"p50";0.25;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfna"
54346;1;"p95";1.22129;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfna"
54346;1;"p50";0.72919;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfna"
54348;1;"p50";0.21;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfna"
54348;1;"p95";0.52;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfna"
54348;1;"p95";0.52;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfna"
54348;1;"p50";0.24053;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfna"
54348;1;"p50";0.21;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfna"
54348;1;"p95";0.46718;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfna"
54352;1;"p95";0.01688;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfna"
54365;1;"p95";0.00766;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfoa"
54365;1;"p50";0.0029;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfoa"
54366;1;"p95";6.32;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfoa"
54366;1;"p50";2.58;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pfoa"
54366;1;"p50";1.27;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfoa"
54366;1;"p50";0.91;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfoa"
54366;1;"p95";6.3;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdults";"";"pfoa"
54366;1;"p50";2.94;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfoa"
54366;1;"p95";4.34679;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfoa"
54366;1;"p95";3.91103;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfoa"
54366;1;"p95";2.822;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfoa"
54366;1;"p50";1.96396;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfoa"
54366;1;"p50";1.89926;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfoa"
54366;1;"p50";3.4;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdults";"";"pfoa"
54366;1;"p95";2.03;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfoa"
54366;1;"p50";1;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfoa"
54366;1;"p95";1.8;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfoa"
54366;1;"p95";3.98;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pfoa"
54367;1;"p95";0.11026;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfoa"
54367;1;"p50";0.03637;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfoa"
54370;1;"p50";0.74994;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfoa"
54370;1;"p95";2.42;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfoa"
54370;1;"p95";2.36888;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfoa"
54370;1;"p50";1.27;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfoa"
54370;1;"p95";2.9;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pfoa"
54370;1;"p50";1.27167;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfoa"
54370;1;"p50";1.5;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pfoa"
54370;1;"p95";2.5035;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfoa"
54405;1;"p95";0.00476;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfos"
54406;1;"p95";31.2;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdults";"";"pfos"
54406;1;"p95";13.5;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pfos"
54406;1;"p50";1.9;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfos"
54406;1;"p95";19.23;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfos"
54406;1;"p50";12.6;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdults";"";"pfos"
54406;1;"p50";7.54;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pfos"
54406;1;"p95";9.5895;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfos"
54406;1;"p50";2.6869;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfos"
54406;1;"p95";6.55114;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfos"
54406;1;"p50";5.7;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pfos"
54406;1;"p95";6.4;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfos"
54406;1;"p50";2.1;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfos"
54406;1;"p95";7.3;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfos"
54406;1;"p50";5.5951;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfos"
54406;1;"p50";4.54312;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfos"
54406;1;"p95";15.32355;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfos"
54408;1;"p50";0.39381;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfos"
54408;1;"p50";1.79333;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfos"
54408;1;"p95";5.6;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pfos"
54408;1;"p50";1.11;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfos"
54408;1;"p95";4.10683;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"";"";"pfos"
54408;1;"p95";1.2084;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfos"
54408;1;"p95";3.16;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pfos"
54408;1;"p50";2.7;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pfos"
54409;1;"p95";0.04262;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfos"
54409;1;"p50";0.01561;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfos"
54435;1;"p95";0.02325;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfpea"
54435;1;"p50";0.0035;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"pfpea"
54436;1;"p50";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfpea"
54436;1;"p50";0.08;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfpea"
54436;1;"p95";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfpea"
54436;1;"p95";0.11;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfpea"
54437;1;"p95";0.04051;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfpea"
54438;1;"p95";0.16101;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfpea"
54497;1;"p95";0.04293;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pftrda"
54516;1;"p50";0.125;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfunda"
54516;1;"p95";0.17014;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfunda"
54516;1;"p50";0.1;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfunda"
54516;1;"p95";0.24;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfunda"
54516;1;"p50";0.06279;"HBM4EU existing studies";"Laura (VITO)";"blood";"blood serum";"";"";"pfunda"
54516;1;"p95";0.20894;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"pfunda"
54516;1;"p95";0.23;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pfunda"
54517;1;"p95";0.01;"HBM4EU existing studies";"Laura (VITO)";"breast milk";;"";"";"pfunda"
54520;1;"p95";0.0997;"HBM4EU existing studies";"Laura (VITO)";"cord blood";"cord blood-serum";"";"";"pfunda"
54537;1;"p50";614;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"phba"
54537;1;"p95";1848;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"phba"
54537;1;"p50";1025;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"phba"
54537;1;"p95";2347;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"phba"
54541;1;"p95";2.069;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"phediol"
54541;1;"p50";0.56;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"phediol"
54542;1;"p95";2.846;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"phetetrol"
54542;1;"p50";1.08;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"phetetrol"
54543;1;"p95";85;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/sixth-report-human-biomonitoring/page-3.html#s9-2";"xxx is 85(48–120)* - LOD= 0.90 - unit= µg/L - matrix= Urine";"ppb"
54543;1;"p50";0.65;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/sixth-report-human-biomonitoring/page-3.html#s9-2";"xxx is 0.65(0.44–0.85) - LOD= 0.90 - unit= µg/L - matrix= Urine";"ppb"
54545;1;"p50";1.368;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"ppdde"
54545;1;"p95";13;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"ppdde"
54545;1;"p50";0.264;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"ppdde"
54545;1;"p50";0.15;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"ppdde"
54545;1;"p95";1.221;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"ppdde"
54545;1;"p50";2.915;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"ppdde"
54545;1;"p50";0.192;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"ppdde"
54545;1;"p95";0.731;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"ppdde"
54545;1;"p50";0.194;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"ppdde"
54545;1;"p50";0.186;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"ppdde"
54545;1;"p95";6.51;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is 6.51(4.37 - 8.66) - LOD= 0.09 - unit= µg/L - matrix= plasma";"ppdde"
54545;1;"p50";0.41;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"ppdde"
54545;1;"p50";0.75;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is 0.75(0.59 - 0.91) - LOD= 0.09 - unit= µg/L - matrix= plasma";"ppdde"
54545;1;"p50";0.197;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"ppdde"
54545;1;"p95";6.011;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"ppdde"
54545;1;"p95";2.3;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"ppdde"
54545;1;"p95";1.401;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"ppdde"
54545;1;"p95";0.85;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"ppdde"
54545;1;"p95";1.094;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"ppdde"
54545;1;"p95";0.748;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"ppdde"
54547;1;"p95";0.492;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"ppdde"
54547;1;"p95";0.91;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"ppdde"
54547;1;"p95";0.507;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"ppdde"
54547;1;"p50";0.22;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"ppdde"
54547;1;"p50";0.097;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"ppdde"
54547;1;"p50";0.152;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"ppdde"
54548;1;"p50";0.01;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"ppddt"
54548;1;"p95";0.182;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"ppddt"
54548;1;"p95";0.053;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"ppddt"
54548;1;"p50";0.05;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is <LOD - LOD= 0.05 - unit= µg/L - matrix= plasma";"ppddt"
54548;1;"p95";0.375;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"ppddt"
54548;1;"p50";0.011;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"ppddt"
54548;1;"p50";0.06;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"ppddt"
54548;1;"p95";0.069;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"ppddt"
54548;1;"p50";0.025;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"ppddt"
54548;1;"p95";0.055;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"ppddt"
54548;1;"p95";0.092;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"ppddt"
54548;1;"p50";0.013;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"ppddt"
54548;1;"p95";0.068;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"ppddt"
54548;1;"p95";0.09;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is 0.09(<LOD - 0.15) - LOD= 0.05 - unit= µg/L - matrix= plasma";"ppddt"
54548;1;"p95";0.144;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"ppddt"
54549;1;"p95";0.021;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"ppddt"
54553;1;"p95";2.221759;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"propamocarb"
54553;1;"p50";0.3248;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"propamocarb"
54554;1;"p95";1.7;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/biomonitoring/Propoxur_BiomonitoringSummary.html";"xxx is 1.7 - unit= µg/L - matrix= Urine";"propoxur"
54557;1;"p95";0.00241543205312442;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"pt"
54557;1;"p50";0.009;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.009 - unit= µg/L - matrix= Urine";"pt"
54557;1;"p50";0.00070181521654089;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"pt"
54557;1;"p95";0.016;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .016 (.009-.049) - LOD= 0.009 - unit= µg/L - matrix= Urine";"pt"
54558;1;"p95";0.00234900109341501;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"pt"
54562;1;"p95";8e-04;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"pyr"
54562;1;"p50";6e-04;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"pyr"
54563;1;"p95";0.643;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"pyrimiphosmetdes"
54563;1;"p50";0.173;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"pyrimiphosmetdes"
54575;1;"p95";0.236;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"sb"
54575;1;"p50";0.081;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"sb"
54575;1;"p50";0.062;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"sb"
54575;1;"p50";0.0469436363636364;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"sb"
54575;1;"p95";0.21;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"sb"
54575;1;"p95";0.185;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .185 (.163-.242) - LOD= 0.009 - unit= µg/L - matrix= Urine";"sb"
54575;1;"p95";0.289;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"sb"
54575;1;"p95";0.28;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"sb"
54575;1;"p50";0.08;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"sb"
